id,track_name,artist_name,year,genre,album_type,release_date,popularity
1WHNqqRWhJVZIdCScFKtl5,Washington on Your Side,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,66
1DLfR4MOfLYbV6v3xrmWa8,We Know,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,66
2AtC6i0b8TjpjhWBZYLprX,Bonetrousle,Toby Fox,2015,soundtrack,album,2015-09-15,58
6oF8ueLn5hIl4PRp17sxW6,That Would Be Enough,Phillipa Soo,2015,soundtrack,album,2015-09-25,67
46YSff2Rq1ZtN1YVk5cwbZ,Brave Shine,Aimer,2015,soundtrack,album,2015-07-29,61
7D1Lf7N7AtCuEq5PGJtIPz,The Reynolds Pamphlet,Original Broadway Cast of Hamilton,2015,soundtrack,album,2015-09-25,67
39IOkz6LpC1qc5Wnt0T07r,Dance of the Druids (feat. Raya Yarbrough),Bear McCreary,2015,soundtrack,album,2015-02-10,53
1llkMtLL4vbe0pr3NV2ckg,Let Me Hear,"Fear, and Loathing in Las Vegas",2015,soundtrack,album,2015-09-30,59
1CzeuSrm71wHP9qsjg7p3F,The Story of Tonight - Reprise,Okieriete Onaodowan,2015,soundtrack,album,2015-09-25,67
0w5CRIokPrQAAq7OdIKesr,SAVE The World,Toby Fox,2015,soundtrack,album,2015-09-15,59
3lXyAQ0kekAvY5LodpWmUs,Ten Duel Commandments,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,68
0LpHC9mhPAQC98IjXZIrif,The Election of 1800,Daveed Diggs,2015,soundtrack,album,2015-09-25,66
27MB0qHaYAZiTlwg25js1Y,Stay Alive,Original Broadway Cast of Hamilton,2015,soundtrack,album,2015-09-25,67
7m9XR7FquXLP1FewdAcNS9,Guns and Ships,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,72
2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,Daveed Diggs,2015,soundtrack,album,2015-09-25,68
1mGO8rwCE9zk7H06OxcU5m,History Has Its Eyes on You,Christopher Jackson,2015,soundtrack,album,2015-09-25,68
733tju3KUeatsbjcTRQ04i,Yorktown (The World Turned Upside Down),Original Broadway Cast of Hamilton,2015,soundtrack,album,2015-09-25,68
5z4vmar50qPl80GjIrPBXm,It's Raining Somewhere Else,Toby Fox,2015,soundtrack,album,2015-09-15,61
0NJWhm3hUwIZSy5s0TGJ8q,The Story of Tonight,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,68
3D4J0o9w44QKFrBrYrSVJY,What Comes Next?,Jonathan Groff,2015,soundtrack,album,2015-09-25,67
7qfoq1JFKBUEIvhqOHzuqX,Non-Stop,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,73
26lWYpgbcknITI0Fy1eZDs,sans.,Toby Fox,2015,soundtrack,album,2015-09-15,58
4kNKL8kCCV3vt9U2k28Lyx,Finale,Toby Fox,2015,soundtrack,album,2015-09-15,68
6SHI6STEW51cQkAXBRpLNj,Your Obedient Servant,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,68
3aiGshuqYhdBBBhHqRf6jn,Spider Dance,Toby Fox,2015,soundtrack,album,2015-09-15,61
3nJYcY9yvKP8Oi2Ml8brXt,Right Hand Man,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,69
2qFIJT5hjqaNFA1GKwl9me,Take a Break,Phillipa Soo,2015,soundtrack,album,2015-09-25,67
0wae8KoprNjfrXWjYYHGy9,Spear of Justice,Toby Fox,2015,soundtrack,album,2015-09-15,59
3s9itRgJYcKhem01P17865,Say No to This,Jasmine Cephas-Jones,2015,soundtrack,album,2015-09-25,69
7EsSVPxaYoAZjQwhspJBs2,"Who Lives, Who Dies, Who Tells Your Story",Original Broadway Cast of Hamilton,2015,soundtrack,album,2015-09-25,68
7BGZ27yeaKR5OZOIxyegZi,Death By Glamour,Toby Fox,2015,soundtrack,album,2015-09-15,67
2yBMVrq96wb9OHbMdBs0lF,A Winter's Ball,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,69
2TK2KSrzXD6W01qjXVjNGh,The Room Where It Happens,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,71
2G9lekfCh83S0lt2yfffBz,Farmer Refuted,Thayne Jasperson,2015,soundtrack,album,2015-09-25,68
7EqpEBPOohgk7NnKvBGFWo,Wait for It,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,75
1di1C0QI6Y92yZPYn6XYAZ,シルエット,KANA-BOON,2015,soundtrack,album,2015-01-21,73
3eTgg18rKBD30Hef1gv0wz,Bundle of Joy,Michael Giacchino,2015,soundtrack,album,2015-01-01,63
2sEq2rC3ynYsT49x7utWnd,Dear Theodosia,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,69
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,Jonathan Groff,2015,soundtrack,album,2015-09-25,72
4cxvludVmQxryrnx1m9FqL,My Shot,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,72
2BlDX1yfT0ea5wo0vjCKKa,光るなら,Goose house,2015,soundtrack,album,2015-02-25,67
71X7bPDljJHrmEGYCe7kQ8,The Schuyler Sisters,Renée Elise Goldsberry,2015,soundtrack,album,2015-09-25,73
7dqdXqoK6PgNu6ckD0Sxhu,Rey's Theme,John Williams,2015,soundtrack,album,2015-12-18,32
6YnPqvc66bdYGGOJIlDEz1,Battle Against A True Hero,Toby Fox,2015,soundtrack,album,2015-09-15,61
7CMVo848b9LsUtVavIoiXC,Hopes And Dreams,Toby Fox,2015,soundtrack,album,2015-09-15,64
6dr7ekfhlbquvsVY8D7gyk,"Aaron Burr, Sir",Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,72
54Sc7mZQ1RM03STpk4SfaA,Helpless,Phillipa Soo,2015,soundtrack,album,2015-09-25,72
3RQPR2TN3DIj4dqDUEE2LO,Outlander - The Skye Boat Song (Castle Leoch Version) [feat. Raya Yarbrough],Bear McCreary,2015,soundtrack,album,2015-02-10,55
0ybMBs8mKdAP9WSnFTiZvs,ASGORE,Toby Fox,2015,soundtrack,album,2015-09-15,67
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,74
723rnBXRc09umUfsasI6Cd,Your Best Nightmare,Toby Fox,2015,soundtrack,album,2015-09-15,56
2N2lDDaucbMUw1I1GxBrbc,Waterfall,Toby Fox,2015,soundtrack,album,2015-09-15,57
6lsFGDo1IEEPFKh94c9kFe,Blow Us All Away,Ariana DeBose,2015,soundtrack,album,2015-09-25,62
3KsJYk6EDfkDZZM7CWcLWA,Last Goodbye,Toby Fox,2015,soundtrack,album,2015-09-15,56
3eQijz4pPT7rb020LqdhdX,Another Medium,Toby Fox,2015,soundtrack,album,2015-09-15,56
4OOA9mtwTevG39jcALusOu,Song That Might Play When You Fight Sans,Toby Fox,2015,soundtrack,album,2015-09-15,54
46A71ZDLPRIFCppAdV2W6j,His Theme,Toby Fox,2015,soundtrack,album,2015-09-15,56
4XX5uZb9PvTKh8Nm2KSJfk,Once Upon a Time,Toby Fox,2015,soundtrack,album,2015-09-15,56
3aDH2C8MwdlxlFSI0B7f0F,Welcome to Jurassic World,Michael Giacchino,2015,soundtrack,album,2015-06-09,50
1dZutYKh4BtPlxbC81wV34,Best of Wives and Best of Women,Phillipa Soo,2015,soundtrack,album,2015-09-25,64
5ivhfpfnoHhD8rUI2t3aJG,IGNITE,Eir Aoi,2015,soundtrack,album,2015-06-24,57
16sNPUamj4vnA7uQLozRpU,Hurricane,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,64
7cAexYA1vH6srKeIuKySud,超絶☆ダイナミック!,Kazuya Yoshii,2015,soundtrack,single,2015-10-07,52
40LYL1Z6xgCn5cBybo5K0D,It's Quiet Uptown,Renée Elise Goldsberry,2015,soundtrack,album,2015-09-25,65
6KRHMYPIWRgFWlXPgqO2Fp,Cabinet Battle #2,Christopher Jackson,2015,soundtrack,album,2015-09-25,65
0P09TBGSKiQwfUsEh1UafT,The World Was Wide Enough,Leslie Odom Jr.,2015,soundtrack,album,2015-09-25,65
2bvbLvGD7YnS4Nhf9E4hUl,Heartache,Toby Fox,2015,soundtrack,album,2015-09-15,57
3Ls7kkmVLU6MEqpB7lB3KS,"World Championship Finale 2 - From ""Pitch Perfect 2"" Soundtrack",The Barden Bellas,2015,soundtrack,compilation,2015-05-11,49
5L9MJsGqzTRD09rSzHkCDy,Home,Toby Fox,2015,soundtrack,album,2015-09-15,62
6YTc18izaUvCS2XD7rK9Am,Dance of Dragons,Ramin Djawadi,2015,soundtrack,album,2015-06-09,46
3TfKt8mPpdXfQTMfRjHzyz,Cabinet Battle #1,Christopher Jackson,2015,soundtrack,album,2015-09-25,66
4EnswQiF7J5MsB18ElZSS2,Esperanza Madre del Amor,Agrupacion Musical Nuestro Padre Jesús Despojado de Jaen,2015,soundtrack,album,2015,25
0Lc3coQTcMMJiiEFi7BG2z,The Vagabond,Marcin Przybyłowicz,2015,soundtrack,album,2015-08-26,52
0Iys022UwQ8xBfxE1g4nWZ,One Last Time,Christopher Jackson,2015,soundtrack,album,2015-09-25,66
5tmhUzJuP7XwqCHglyqnt8,Geralt Of Rivia,Marcin Przybyłowicz,2015,soundtrack,album,2015-08-26,52
2SGKT8dqAooD5vcF6HVsrR,March of the Resistance,John Williams,2015,soundtrack,album,2015-12-18,26
3PV4bPPqezu18K45MIOrVY,Uwa!! So Temperate♫,Toby Fox,2015,soundtrack,album,2015-09-15,59
2ZR5DlUZBb4Mx2B4UZldgY,The Vikings are Told of Ragnar's Death,Trevor Morris,2015,soundtrack,album,2015-05-18,47
0owIthsU5nNNPLK6MjdVOe,Someone Loves Us,Dario Marianelli,2015,soundtrack,compilation,2015-09-18,48
36AhCvv8NAVPr0eNsv2PrW,Ghost Fight,Toby Fox,2015,soundtrack,album,2015-09-15,55
3yY78aWyfri4ewOKIQokna,The Wedding,Bear McCreary,2015,soundtrack,album,2015-02-10,47
4QrLwgJt0OGkUFBbQKk0fL,The Revenant Main Theme,Ryuichi Sakamoto,2015,soundtrack,album,2015-12-25,51
2ydKgIVZAQXeYLWtxU8DFS,Stay Alive - Reprise,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,62
6ZT36tXEKY2vvTCuNK4fi1,Metal Crusher,Toby Fox,2015,soundtrack,album,2015-09-15,55
74HyNj8O7ytIgrdZBeb7mW,The White Whale Chant,Roque Baños,2015,soundtrack,album,2015-12-04,43
7Af5aQzfpm2VxnCFsy6Tkx,Snowy,Toby Fox,2015,soundtrack,album,2015-09-15,57
5mxTww2EuHbK0txi7U5C0A,"The Anvil of Crom (Form ""CONAN THE BARBARIAN"")",Basil Poledouris,2015,soundtrack,album,2015,42
68Ijc4fPmT3P5BN6Vrl2s2,The Adams Administration,Original Broadway Cast of Hamilton,2015,soundtrack,album,2015-09-25,64
05bhmaAD1urZnQMWNd6p3S,Schuyler Defeated,Phillipa Soo,2015,soundtrack,album,2015-09-25,64
5JyEFY05sV5Z8z5Bj7HQ1J,CORE,Toby Fox,2015,soundtrack,album,2015-09-15,56
1vuSdk2EGjh3eXCXBbT9Qf,Ruins,Toby Fox,2015,soundtrack,album,2015-09-15,56
0gt76DuMx7F3UZJPg7jcC5,Quiet Water,Toby Fox,2015,soundtrack,album,2015-09-15,58
2FZ99j224ohiGLavqjijza,Undertale,Toby Fox,2015,soundtrack,album,2015-09-15,58
0x1rnXl24iJl8xZFMkoyNv,Opening,Craig Armstrong,2015,soundtrack,album,2015-04-20,50
4eeN8erNIbW2osT0knz5vT,I Know Him,Jonathan Groff,2015,soundtrack,album,2015-09-25,65
761SMhVKJlJlUCUveNcq1m,Kaer Morhen,Marcin Przybyłowicz,2015,soundtrack,album,2015-08-26,55
6ZEenbPqCbKxPmu49taU8u,Dummy!,Toby Fox,2015,soundtrack,album,2015-09-15,57
3Hb9YjZLYBLikxJ1kd4BMa,Spikeroog,Mikolai Stroinski,2015,soundtrack,album,2015-08-26,56
4KS1lIxiFW37Ko1WZ4GFcP,Flyers,BRADIO,2015,soundtrack,album,2015-06-03,56
6p7jXaTJdpzGWnOJoK2jYr,Meet Me Inside,Lin-Manuel Miranda,2015,soundtrack,album,2015-09-25,66
1ZcN6PlhKWUacWjDC7uRsB,Sins of The Father,Donna Burke,2015,soundtrack,compilation,2015-09-02,48
42yHzwCrmrPYnOiX2tp4yQ,"Ludwig, the Holy Blade",SIE Sound Team,2015,soundtrack,single,2015-12-03,49
7JPAO45DZOmN2bciVaBia5,世界は恋に落ちている,CHiCO with HoneyWorks,2015,soundtrack,album,2015-11-18,55
1e6i6WC1SW5w6e5u5izQ19,Silver For Monsters...,Percival Schuttenbach,2015,soundtrack,album,2015-08-26,51
1WU0lTsu5aZQJZKl1rRtNF,Beth's Theme,Ólafur Arnalds,2015,soundtrack,album,2015-01-02,42
4A3G4Chh8DTJftwJEf5tOp,Butter-Fly （デジモンアドベンチャー全話OP）,Sho Oosawa,2015,soundtrack,compilation,2015-05-15,54
4Gk2tZ5l4O3MG1UMm0dTcd,Reunited,Toby Fox,2015,soundtrack,album,2015-09-15,51
06c5mZyiTC81gCaQ05sCIG,A Golden Childhood,Patrick Doyle,2015,soundtrack,compilation,2015-01-01,48
4WYlewJtfeVhAoPlApq5fu,Respite,Toby Fox,2015,soundtrack,album,2015-09-15,51
23hfmxqgp3UVoDwrrdJFfH,The Veil of Time,Bear McCreary,2015,soundtrack,album,2015-02-10,43
0OKWHkdIAi2purVKdqaPC0,A Little Chaos,Peter Gregson,2015,soundtrack,album,2015,44
1VuHVQinEyscquyANMOtmo,Crazy Rainbow (第284-325話 OP),Super DJ Yuuki,2015,soundtrack,compilation,2015-11-12,46
67ColSQSTMboSIc6Cw6p88,GLASSY SKY,Yutaka Yamada,2015,soundtrack,album,2015-03-25,56
165WSe6je7R40ei8JJEBzx,The Jedi Steps and Finale,John Williams,2015,soundtrack,album,2015-12-18,22
6YEGQH32aAXb9vQQbBrPlw,Nyeh Heh Heh!,Toby Fox,2015,soundtrack,album,2015-09-15,51
3JWjcGwtuNGXIVgJl3ax4c,Crossing Mars,Harry Gregson-Williams,2015,soundtrack,album,2015-09-30,44
7CQ7C7kjwfJNXj4zS2VGDB,The Story Is Told,Roque Baños,2015,soundtrack,album,2015-12-04,39
5pb39nk7Wr8e0aMQ6VUdlr,Start Menu,Toby Fox,2015,soundtrack,album,2015-09-15,48
3kVgcX2BvCn3OyXr9Xr75X,Who Is She,Patrick Doyle,2015,soundtrack,compilation,2015-01-01,48
2hgmZiJQLjpzkkD93Nne8d,"There Are Worse Games To Play/Deep In The Meadow/The Hunger Games Suite - From ""The Hunger Games: Mockingjay, Part 2"" Soundtrack",James Newton Howard,2015,soundtrack,album,2015-11-23,47
59COuEJRBxGGGCo6BIQ2lL,ALONES,Aqua Timez,2015,soundtrack,album,2015-08-25,56
33eoaqosKfgXYHd6HyYmPh,The First Hunter,SIE Sound Team,2015,soundtrack,album,2015-04-22,48
6eTcxkl9G7C2mwejLJ7Amm,An Ending,Toby Fox,2015,soundtrack,album,2015-09-15,51
0R3JgweOfGl9kPxyd5DFC8,Dating Start!,Toby Fox,2015,soundtrack,album,2015-09-15,52
3TKn9Pimpg49NboyPo0Hhl,Hard Knock Days,GENERATIONS from EXILE TRIBE,2015,soundtrack,single,2015-08-12,50
0Q1LBZbauAmCZC2mQ6819o,The Great Secret,Patrick Doyle,2015,soundtrack,compilation,2015-01-01,45
6l4xX3N7JQH5FAMgFXWsrU,Bonnie At Morn - Instrumental,Mikolai Stroinski,2015,soundtrack,album,2015-08-26,49
1DkjqnjgbbpT7cYL2D2ma4,Home (Music Box),Toby Fox,2015,soundtrack,album,2015-09-15,55
7Gzo2I7jLQyvhGTZrkFAhM,"Kennedy Center Performance - From ""Pitch Perfect 2"" Soundtrack",The Barden Bellas,2015,soundtrack,compilation,2015-05-11,46
5dhsuaGYQpEhXsOQsbLL7s,"Riff Off - From ""Pitch Perfect 2"" Soundtrack",Das Sound Machine,2015,soundtrack,compilation,2015-05-11,51
5lLuAtrQXTi204GNxkEenv,It's Showtime!,Toby Fox,2015,soundtrack,album,2015-09-15,51
2otEJWkJVqEBV4sRRfkGMz,Epilogue,Dario Marianelli,2015,soundtrack,compilation,2015-09-18,43
2IQnIEHWl2LhpxUufDQfFh,¡Venga de Frente!,Virgen de los Reyes,2015,soundtrack,album,2015-12-01,25
3WvZJVAqJ0aWdEfFHquH1c,Castle Leoch,Bear McCreary,2015,soundtrack,album,2015-02-10,46
6B7wSqeVtMrtXbQBgzzVqa,The Tree When We Sat Once,Mikolai Stroinski,2015,soundtrack,album,2015-08-26,51
7ChcR1Vdev6qnpcELoU5tI,Hollow in the Ferns,Craig Armstrong,2015,soundtrack,album,2015-04-20,47
77vdkjZCPZRECcDfZsdPmy,Fallen Through Time,Bear McCreary,2015,soundtrack,album,2015-02-10,46
5OyWN37xTdZtjbSQ15FA8K,Shop,Toby Fox,2015,soundtrack,album,2015-09-15,56
4LrlsO9cnnNjxBiHeRedjF,Memory,Toby Fox,2015,soundtrack,album,2015-09-15,54
4diKCx2EUg4CGvDTyCan5H,The Trail,Marcin Przybyłowicz,2015,soundtrack,album,2015-08-26,50
4DxxiT2TskPH0Xd6znaqZM,After The Storm,Mikolai Stroinski,2015,soundtrack,album,2015-08-26,50
6VhLpbQlPWgU11As8woUIC,Snowdin Town,Toby Fox,2015,soundtrack,album,2015-09-15,53
2JWF8wUHc9KkhRPi8sjdfS,Tu Misericordia,Virgen de los Reyes,2015,soundtrack,album,2015-12-01,25
0Tz2tckjhEvAppdWHsgqg6,Hotel,Toby Fox,2015,soundtrack,album,2015-09-15,52
7LqQO6uWQHDEue1ejeUVhF,Rising Hope,LiSA,2015,soundtrack,album,2015-03-04,54
5Q2YHimqwRHoPifb3H8Nlo,NGAHHH!!,Toby Fox,2015,soundtrack,album,2015-09-15,51
18asIXvfX6RyEtdiGKpTF5,THIS GAME,Konomi Suzuki,2015,soundtrack,album,2015-03-04,52
1AvDDjLuwwC63X1xlRReCD,"Ori, Lost In the Storm (feat. Aeralie Brighton)",Gareth Coker,2015,soundtrack,album,2015-03-10,50
2j03d8wjAXEh5Gyvs2GuiT,People Disappear All the Time,Bear McCreary,2015,soundtrack,album,2015-02-10,46
3llcyZnL04lIUQAiBCFng1,"Can You Really Call This A Hotel, I Didn't Receive A Mint On My Pillow Or Anything",Toby Fox,2015,soundtrack,album,2015-09-15,53
2sw8teIvVMRZKKYD5p795f,Main Title Theme - Westworld,Ramin Djawadi,2016,soundtrack,album,2016-12-05,49
6GqMQUzxuTG88y5WZ0HYLr,Diamond is unbreakable - Main Theme,Yugo Kanno,2016,soundtrack,album,2016-07-27,55
1NSigpoXX8d3On3V10KyZp,Dexter - The blood theme,Geek Music,2016,soundtrack,single,2016-10-31,55
1CZgbcEZEhHH28HcBFvQIW,Never Ever Getting Rid of Me,Christopher Fitzgerald,2016,soundtrack,compilation,2016-06-03,66
3QjIdDDKoZRyfWDKZC4Ayb,History Maker,DEAN FUJIOKA,2016,soundtrack,single,2016-10-07,53
66lF1QWtLZXJofJ3x388RV,バイバイ YESTERDAY,3年E組うた担(渚&茅野&業&磯貝&前原),2016,soundtrack,single,2016-05-25,54
0hHc2igYYlSUyZdByauJmB,You Say Run,Yuki Hayashi,2016,soundtrack,album,2016-07-13,63
7dEfa89dZfo6CQPdsgGCF6,Nandemonaiya - movie ver.,RADWIMPS,2016,soundtrack,album,2016-08-24,62
0wXNnmvuTP0jPMpAXakSs8,The Winds of Winter,Ramin Djawadi,2016,soundtrack,album,2016-06-24,47
6iLzFJhs4ATwJn7P1utZIJ,Light of the Seven,Ramin Djawadi,2016,soundtrack,album,2016-06-24,58
6mzF8HvHdVrzJNd8M1uFCS,Beautiful,Crush,2016,soundtrack,single,2016-12-17,66
6e9OGvs2eyNWlJWoGBpabH,A Close Friend,James Newton Howard,2016,soundtrack,album,2016-11-18,60
62b8d8SQJUtfXUWu2tD4d1,The Slopes Of The Blessure,Piotr Musiał,2016,soundtrack,album,2016-06-01,52
68gzf3AleOyt4NlKwpV0MY,Kids,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,63
3SYmJzp1IbWORyHEWuqCY6,Planet Earth II Suite,Hans Zimmer,2016,soundtrack,album,2016-11-11,47
38kcwx5znepLWCIBID0Bwm,Kyouran Hey Kids!!,THE ORAL CIGARETTES,2016,soundtrack,album,2016-01-05,67
3YOZLPRiTuYgItSGO41gPT,FLY HIGH!!,BURNOUT SYNDROMES,2016,soundtrack,album,2016-11-09,63
4r9hiElqKWMPT4Z3vN2exq,A Lovely Night,Ryan Gosling,2016,soundtrack,album,2016-12-09,63
6gllTV2Gyhpn7OwunTAaQH,The Consolations of Philosophy,Max Richter,2016,soundtrack,album,2016-10-21,45
5nuPwUZe3pS9VMykZgqjfV,After The Explosion,Fernando Velázquez,2016,soundtrack,compilation,2016-01-05,40
5mEqD00bdFcsiVd0MfvEeF,Dream lantern,RADWIMPS,2016,soundtrack,album,2016-08-24,64
669yRYY5pluCp5dYOcDMDD,Oogway's Legacy,Hans Zimmer,2016,soundtrack,compilation,2016-01-22,49
4Idmj8R6EpEmAJ3YMP3Lut,Winter Has Come,Ramin Djawadi,2016,soundtrack,album,2016-06-24,45
39ncDMVidHOeQgeC5anYZM,Someone In The Crowd,Emma Stone,2016,soundtrack,album,2016-12-09,60
2DMUxKzhK3BJSCLzYb2LWQ,Títulos Finales,Fernando Velázquez,2016,soundtrack,album,2016-09-30,26
6qWKxzkGaEnYavQeKwa7KV,The Quality of Mercy,Max Richter,2016,soundtrack,album,2016-02-19,48
2s2fORtcrwKwsmC4jNc8mJ,Seven Deadly Sins,MAN WITH A MISSION,2016,soundtrack,album,2016-02-10,54
63Q9hAFTga7rqYRrAhwIyR,Waving Through A Window,Ben Platt,2016,soundtrack,single,2016-12-02,62
5XmWr9rlKvjMLmnq2A5HF5,乱舞のメロディ,SID,2016,soundtrack,compilation,2016-01-13,54
2DLrgv7HhJanCuD8L9uJLR,Zenzenzense - movie ver.,RADWIMPS,2016,soundtrack,album,2016-08-24,63
5BWUhb5fg3yXJLddvjwXDo,99,MOB CHOIR,2016,soundtrack,single,2016-08-31,59
21V9H9XSdvfVRvErOUGayg,Grandes Sueños,Fernando Velázquez,2016,soundtrack,album,2016-09-30,28
6j0wBBAP3hMe4t1Ymj7GIe,Audition (The Fools Who Dream),Emma Stone,2016,soundtrack,album,2016-12-09,55
6ZlyzUimBAJp4XDqKKSrlk,THE HERO !!: Ikareru Kobushi ni Hi o Tsukero,JAM Project,2016,soundtrack,album,2016-06-29,61
7cyKrN1y4q59bc1gJX3QEG,Start A Fire,John Legend,2016,soundtrack,album,2016-12-09,54
3FqqhdU8egriKmnpfuXKE0,Duck Shoot,Rupert Gregson-Williams,2016,soundtrack,album,2016-11-04,50
5BMwpS4iYKR30kq9U9beaT,City Of Stars,Ryan Gosling,2016,soundtrack,album,2016-12-09,63
6XQHlsNu6so4PdglFkJQRJ,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,2016,soundtrack,album,2016-12-09,64
7gXjNlZlfP1GXRH1WvyuE2,The End,Justin Hurwitz,2016,soundtrack,album,2016-12-09,50
0kwuKfWntoGh0EWyYb7Mpf,Stranger Things,Kyle Dixon & Michael Stein,2016,soundtrack,album,2016-08-12,63
5kRBzRZmZTXVg8okC7SJFZ,Another Day Of Sun,La La Land Cast,2016,soundtrack,album,2016-12-09,65
7kMr7gQm5lzvwlc5VZHgMO,Blood of My Blood,Ramin Djawadi,2016,soundtrack,album,2016-06-24,48
50o13VmOJiUj3WfU7XmEAn,My Hero Academia,Yuki Hayashi,2016,soundtrack,album,2016-07-13,53
5B2CRveIbbfbVTRV87lMJA,La Verdad,Fernando Velázquez,2016,soundtrack,album,2016-09-30,30
5oQVkqL1VRq6YtWdqNx5zH,Ojalá Tuviera Cien Años,Fernando Velázquez,2016,soundtrack,album,2016-09-30,31
5WLaJoYalaASb9JB7Yk5U6,ヒカリアレ,BURNOUT SYNDROMES,2016,soundtrack,album,2016-11-09,59
4cKmnSLAhwxaWKXQhfz5Ju,Main Titles,Ramin Djawadi,2016,soundtrack,album,2016-06-24,54
3A4FRzgve9BjfKbvVXRIFO,Sparkle - movie ver.,RADWIMPS,2016,soundtrack,album,2016-08-24,66
3gbwtdRrtD05lz08DTxfFt,City Of Stars (Humming),Justin Hurwitz,2016,soundtrack,album,2016-12-09,54
1xk2Z84gbcn4tPXiiutxzS,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,2016,soundtrack,single,2016-11-18,59
6rSVuRt7xl4GsEQv4tphSl,"Paint It, Black",Ramin Djawadi,2016,soundtrack,album,2016-12-05,45
21YiaS85ngOoYT773cMFlW,Killer,Yugo Kanno,2016,soundtrack,album,2016-12-21,49
7rLvsAO1yb7ElxPhkz60qh,For You,CHEN,2016,soundtrack,single,2016-08-25,62
16rIILwXsRYk8TfCaPp8z6,Ángeles Fuimos,Adrian Barba,2016,soundtrack,album,2016-11-23,52
1mh5s6XJ3RLJBRPErACsHW,This Love,DAVICHI,2016,soundtrack,single,2016-03-03,64
21u2gUlh5Iun4ogGGqKVum,The Crown Main Title,Hans Zimmer,2016,soundtrack,album,2016-11-04,46
1YqVJ2YSgwxWpfuENocF2t,"Hello,world!",BUMP OF CHICKEN,2016,soundtrack,album,2016-02-10,56
21htkjP5rYjD3CXG3y9wCT,オレンジ,7!!,2016,soundtrack,album,2016-03-09,60
1miPwGI7xUKfHj6vIpMfP3,Sogno di Volare (“The Dream of Flight”),Christopher Tin,2016,soundtrack,single,2016-10-20,46
4tG0cdbL7v4pQ8RWOqLDHx,When He Sees Me,Kimiko Glenn,2016,soundtrack,compilation,2016-06-03,59
4LsMjCB4qt4RnWcJBiHrA6,ALWAYS,YOON MIRAE,2016,soundtrack,single,2016-02-18,62
0dvqyN5x4IxXLPe5ZD744e,FIGHT!,Aests,2016,soundtrack,single,2016-03-26,54
2wZJFeW0H1WnokB2V0gMhm,El Poder Nuestro Es,Adrian Barba,2016,soundtrack,album,2016-11-23,53
4s80CRYk3rRPZE56NvmFi7,You Are My Everything,GUMMY,2016,soundtrack,single,2016-03-10,62
2Ift6YpqOCINgVYvGx8nVW,Maester,Ramin Djawadi,2016,soundtrack,album,2016-06-24,40
4tD2tUs8Bf4X5dMS6CxccV,Jyn Erso & Hope Suite,Michael Giacchino,2016,soundtrack,album,2016-12-16,43
5ULPf6SjZSQkWCNSUn29xO,Stay Alive,エミリア(CV:高橋李依),2016,soundtrack,single,2016-08-24,49
1F3h8cGKHawVKv4lIwYBrx,Montage,Fernando Velázquez,2016,soundtrack,album,2016-09-30,21
6LoC0DAzeIET4iA9gXG2Ly,HERO A,Yuki Hayashi,2016,soundtrack,album,2016-07-13,49
0lEtONdoCJJwUfmXUS2Zmk,The Magnificent Seven,Elmer Bernstein,2016,soundtrack,album,2016-09-16,42
0SdHiRgv1yZtiPYuRnbUfu,My Watch Has Ended,Ramin Djawadi,2016,soundtrack,album,2016-06-24,39
1QOnVBRGEtt3JaM7ZnLBxb,Goshintai,RADWIMPS,2016,soundtrack,album,2016-08-24,46
47q8TxNygd1EV89Kq7uwe2,Is She With You?,Hans Zimmer,2016,soundtrack,album,2016-03-18,43
6RM5WJcShIHsxrja11M1iK,Nandemonaiya - movie edit.,RADWIMPS,2016,soundtrack,album,2016-08-24,48
3PgY5sgfYqNUFCtLDz8gsg,Lady Of The Lake,Marcin Przybyłowicz,2016,soundtrack,album,2016-06-01,48
1pm8TqG9dNIcMGTQNzjYh9,Dr. Ford,Ramin Djawadi,2016,soundtrack,album,2016-12-05,45
